"dataset_id","city","state","source","type","label","ward_name","ward_number","area_sq_km","perimeter_km","compactness","centroid_lon","centroid_lat","num_vertices"
"tandur","Tandur","Telangana","SBM/ramSeraph","wards","Wards","Gollacharu","20",0.0745,1.2547,0.595033,77.579892,17.254104,22
"tandur","Tandur","Telangana","SBM/ramSeraph","wards","Wards","Sai Pur Hanuman Temple","9",1.4144,5.6185,0.563039,77.604405,17.258714,44
"tandur","Tandur","Telangana","SBM/ramSeraph","wards","Wards","Tulsi Nager","11",1.3094,5.7717,0.493943,77.604487,17.252686,39
"tandur","Tandur","Telangana","SBM/ramSeraph","wards","Wards","Devi Nager","6",0.5696,4.1511,0.415417,77.593467,17.266524,40
"tandur","Tandur","Telangana","SBM/ramSeraph","wards","Wards","Gundupirrlu","5",0.5501,3.6229,0.526682,77.590926,17.270183,46
"tandur","Tandur","Telangana","SBM/ramSeraph","wards","Wards","Raiamth Nager","4",0.0488,1.0021,0.610664,77.58934,17.265158,10
"tandur","Tandur","Telangana","SBM/ramSeraph","wards","Wards","Puttan Gally","35",0.0275,0.6856,0.734549,77.585268,17.257564,7
"tandur","Tandur","Telangana","SBM/ramSeraph","wards","Wards","Kumar Gally","30",0.0378,0.7922,0.756646,77.585482,17.252182,10
"tandur","Tandur","Telangana","SBM/ramSeraph","wards","Wards","Manik Nager","14",0.205,2.4236,0.438635,77.581401,17.247841,30
"tandur","Tandur","Telangana","SBM/ramSeraph","wards","Wards","Nagreshwara Ward","36",0.0476,0.8646,0.799708,77.584679,17.255707,10
"tandur","Tandur","Telangana","SBM/ramSeraph","wards","Wards","New Market","32",0.0978,1.5511,0.510555,77.581467,17.252552,20
"tandur","Tandur","Telangana","SBM/ramSeraph","wards","Wards","Begurs Colony","3",0.0285,0.6884,0.754843,77.586842,17.265424,7
"tandur","Tandur","Telangana","SBM/ramSeraph","wards","Wards","Valmiki Nager Mpt Area","23",0.3734,3.6482,0.352567,77.578979,17.265755,39
"tandur","Tandur","Telangana","SBM/ramSeraph","wards","Wards","Marwadi Bazar","31",0.0742,1.2043,0.643164,77.583751,17.252962,22
"tandur","Tandur","Telangana","SBM/ramSeraph","wards","Wards","Chiralla Bazar","34",0.0683,1.0872,0.726245,77.582964,17.257479,12
"tandur","Tandur","Telangana","SBM/ramSeraph","wards","Wards","Malreddy Pally","1",0.4625,3.7464,0.414075,77.586789,17.272813,65
"tandur","Tandur","Telangana","SBM/ramSeraph","wards","Wards","Seetarampet","19",1.3321,5.8608,0.487343,77.570067,17.253157,51
"tandur","Tandur","Telangana","SBM/ramSeraph","wards","Wards","Bhrath Nager","2",0.0559,0.9226,0.82601,77.587056,17.267214,15
"tandur","Tandur","Telangana","SBM/ramSeraph","wards","Wards","Harijana Ward","15",0.0653,1.2728,0.506467,77.579688,17.249798,17
"tandur","Tandur","Telangana","SBM/ramSeraph","wards","Wards","Golla Charu","21",0.8203,5.8044,0.305967,77.574834,17.260043,71
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Ikya Nagar","2",0.4555,3.0997,0.595796,81.687691,16.758486,187
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Kodanda Ramalayam","26",0.1947,2.1396,0.534365,81.677546,16.753789,151
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Kotha Harijana Peta","13",0.565,5.0688,0.276365,81.689017,16.741277,247
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Ambika Nagar","34",0.6553,5.6023,0.262366,81.67209,16.761624,245
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Harijanapeta Pydiparru","32",1.3498,6.0352,0.465696,81.665945,16.749629,319
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Hb Colony","1",0.3894,2.8028,0.622906,81.683215,16.76368,176
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Reddy Kalyana Madapam","31",0.2299,2.8436,0.357329,81.673152,16.753573,164
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Old Harijana Peta","11",5.7844,12.0175,0.503314,81.710361,16.739789,609
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","T Vemavaram","3",0.6108,4.3112,0.412982,81.692342,16.763023,161
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Kummarla Street","24",0.1197,1.3996,0.768112,81.682083,16.749986,97
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Veerabadrapuram","15",0.9554,4.5053,0.591499,81.676472,16.727434,115
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Venkata Krishna Theatre","18",0.0728,1.0862,0.775344,81.683853,16.748372,65
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Anjaneya Swamy Temple Area","20",0.132,1.6326,0.62238,81.688081,16.752202,95
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Jayanthi Colony","4",0.1946,1.9315,0.655367,81.694269,16.758784,208
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Red Cross Building Area","19",0.1122,1.5974,0.552565,81.686418,16.749675,120
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Venktrayapuram","16",1.2296,5.5061,0.50965,81.670708,16.738305,251
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Bank Colony","25",0.1417,1.806,0.546079,81.678314,16.750394,107
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Society Road Area","27",0.2362,2.1229,0.658515,81.680505,16.758149,197
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Chakali Peta","10",0.0632,1.1902,0.560957,81.69065,16.750782,125
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Surya Nagar","33",0.4818,2.9351,0.702758,81.666178,16.755735,132
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Bhashyam School Area","17",0.6199,4.2793,0.42539,81.677997,16.745954,207
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Indrayya Nagar","7",5.6184,11.8389,0.503729,81.711392,16.758132,450
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Kondalamma Gudi Veedhi","8",0.0999,1.306,0.735911,81.695589,16.752674,80
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Social Welfare Layout","12",1.9424,6.1321,0.649135,81.695377,16.737535,359
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Ramakrishna Seva Samithi","29",0.145,1.9405,0.483894,81.674668,16.759729,124
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Court Complex","21",0.2266,2.6573,0.403227,81.686608,16.75531,141
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Ngo Colony","5",0.0507,0.9226,0.748416,81.692287,16.755494,119
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Sivalayam Sajjapuram","28",0.1135,1.578,0.572588,81.677017,16.760971,126
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Kommai Cheruvu Area","14",1.951,6.8561,0.521569,81.681926,16.739268,369
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Over Bridge Area","30",0.1932,2.0564,0.574272,81.675757,16.756454,137
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Girls High School","22",0.0676,1.4399,0.410008,81.685341,16.752337,110
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Canal Park","9",0.1004,1.4165,0.628532,81.692282,16.753338,145
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Arundatiyula Peta","6",0.0724,1.3417,0.505234,81.695206,16.755809,162
"tanuku","Tanuku","Andhra Pradesh","SBM/ramSeraph","wards","Wards","Bommala Street","23",0.2569,2.0879,0.740456,81.682061,16.753705,115
"taoru","Taoru","Haryana","SBM/ramSeraph","wards","Wards","Ward 4","4",0.3414,3.6989,0.313552,76.958527,28.212329,58
"taoru","Taoru","Haryana","SBM/ramSeraph","wards","Wards","Ward 1","1",0.799,4.0825,0.60247,76.953286,28.224034,58
"taoru","Taoru","Haryana","SBM/ramSeraph","wards","Wards","Ward 8","8",0.0821,1.3514,0.565192,76.944069,28.204838,38
"taoru","Taoru","Haryana","SBM/ramSeraph","wards","Wards","Ward 12","12",0.0673,1.5825,0.337621,76.949973,28.211536,102
"taoru","Taoru","Haryana","SBM/ramSeraph","wards","Wards","Ward 5","5",0.8568,4.6909,0.489285,76.958732,28.207497,104
"taoru","Taoru","Haryana","SBM/ramSeraph","wards","Wards","Ward 6","6",0.3271,4.0064,0.256057,76.950248,28.206578,165
"taoru","Taoru","Haryana","SBM/ramSeraph","wards","Wards","Ward 14","14",0.0696,1.1915,0.61588,76.952437,28.213831,30
"taoru","Taoru","Haryana","SBM/ramSeraph","wards","Wards","Ward 15","15",2.5288,7.475,0.568718,76.943135,28.220154,141
"taoru","Taoru","Haryana","SBM/ramSeraph","wards","Wards","Ward 10","10",0.2979,2.6089,0.550059,76.943265,28.211126,50
"taoru","Taoru","Haryana","SBM/ramSeraph","wards","Wards","Ward 9","9",0.7742,4.8346,0.416236,76.939178,28.204873,239
"taoru","Taoru","Haryana","SBM/ramSeraph","wards","Wards","Ward 7","7",0.2637,2.3252,0.612912,76.943897,28.207744,56
"taoru","Taoru","Haryana","SBM/ramSeraph","wards","Wards","Ward 11","11",0.0546,1.2909,0.411502,76.948726,28.210657,80
"taoru","Taoru","Haryana","SBM/ramSeraph","wards","Wards","Ward 13","13",0.0817,1.3427,0.569574,76.950398,28.214047,54
"taoru","Taoru","Haryana","SBM/ramSeraph","wards","Wards","Ward 2","2",0.2342,2.2316,0.590926,76.954645,28.216962,38
"taoru","Taoru","Haryana","SBM/ramSeraph","wards","Wards","Ward 3","3",0.724,4.254,0.502778,76.959597,28.217871,53
"tapa","Tapa","Punjab","SBM/ramSeraph","wards","Wards","Ward 5","5",0.0447,2.2453,0.11137,75.369368,30.303474,9
"tapa","Tapa","Punjab","SBM/ramSeraph","wards","Wards","Ward 14","14",0.2601,2.4309,0.553181,75.371203,30.292305,4
"tapa","Tapa","Punjab","SBM/ramSeraph","wards","Wards","Ward 15","15",0.1463,1.7797,0.580435,75.365016,30.29746,4
"tapa","Tapa","Punjab","SBM/ramSeraph","wards","Wards","Ward 2","2",0.1162,1.5993,0.57081,75.368772,30.306156,4
"tapa","Tapa","Punjab","SBM/ramSeraph","wards","Wards","Ward 7","7",0.0524,1.6188,0.25105,75.370902,30.299996,8
"tapa","Tapa","Punjab","SBM/ramSeraph","wards","Wards","Ward 9","9",0.0812,1.3539,0.556964,75.376651,30.303468,4
"tapa","Tapa","Punjab","SBM/ramSeraph","wards","Wards","Ward 10","10",0.1403,2.4464,0.294586,75.375799,30.29213,8
"tapa","Tapa","Punjab","SBM/ramSeraph","wards","Wards","Ward 4","4",0.0669,1.1794,0.604016,75.375353,30.306022,5
"tapa","Tapa","Punjab","SBM/ramSeraph","wards","Wards","Ward 8","8",0.1347,1.4776,0.775474,75.376208,30.300811,5
"tapa","Tapa","Punjab","SBM/ramSeraph","wards","Wards","Ward 12","12",0.0705,1.2305,0.585063,75.369617,30.297767,4
"tapa","Tapa","Punjab","SBM/ramSeraph","wards","Wards","Ward 3","3",0.0607,1.1915,0.537235,75.371784,30.305714,4
"tapa","Tapa","Punjab","SBM/ramSeraph","wards","Wards","Ward 13","13",0.1007,1.5021,0.560629,75.370881,30.294405,4
"tapa","Tapa","Punjab","SBM/ramSeraph","wards","Wards","Ward 11","11",0.0918,1.4358,0.559491,75.363075,30.299837,4
"tapa","Tapa","Punjab","SBM/ramSeraph","wards","Wards","Ward 6","6",0.043,1.3375,0.301736,75.368657,30.302244,4
"tapa","Tapa","Punjab","SBM/ramSeraph","wards","Wards","Ward 1","1",0.0714,1.7302,0.299573,75.364059,30.303737,8
"tarabganj","Tarabganj","Uttar Pradesh","SBM/ramSeraph","wards","Wards","KOUCHIHA","10",2.9439,10.1272,0.3607,81.993993,26.926201,50
"tarabganj","Tarabganj","Uttar Pradesh","SBM/ramSeraph","wards","Wards","KATAHA","13",0.932,4.7749,0.513709,81.9755,26.938578,22
"tarabganj","Tarabganj","Uttar Pradesh","SBM/ramSeraph","wards","Wards","DHODHEPUR","11",1.4329,6.3877,0.441281,81.967795,26.95224,32
"tarabganj","Tarabganj","Uttar Pradesh","SBM/ramSeraph","wards","Wards","FREEDOM FIGHTER BHANU PRATAP","14",0.9463,5.1377,0.450514,81.989064,26.947173,31
"tarabganj","Tarabganj","Uttar Pradesh","SBM/ramSeraph","wards","Wards","PANDIT DEEN DAYAL UPADHYAY NAGAR","1",2.1741,6.6247,0.62251,81.959327,26.952633,27
"tarabganj","Tarabganj","Uttar Pradesh","SBM/ramSeraph","wards","Wards","DR. BHEEM RAO AMBEDKAR NAGAR","5",1.2186,4.5887,0.72725,81.980884,26.954666,27
"tarabganj","Tarabganj","Uttar Pradesh","SBM/ramSeraph","wards","Wards","JAMALKHANI","6",2.4068,7.9405,0.47968,81.986674,26.969241,38
"tarabganj","Tarabganj","Uttar Pradesh","SBM/ramSeraph","wards","Wards","BANGA SINGH BABA","4",3.3526,8.3884,0.598727,81.998781,26.935834,34
"tarabganj","Tarabganj","Uttar Pradesh","SBM/ramSeraph","wards","Wards","SEMRA","9",2.6849,7.3635,0.622251,81.980946,26.981031,25
"tarabganj","Tarabganj","Uttar Pradesh","SBM/ramSeraph","wards","Wards","RETADAL SINGH","3",1.4355,8.1196,0.273607,81.950114,26.950891,32
"tarabganj","Tarabganj","Uttar Pradesh","SBM/ramSeraph","wards","Wards","RAM NEWAL","8",3.7055,9.7005,0.494836,81.96778,26.96896,39
"tarabganj","Tarabganj","Uttar Pradesh","SBM/ramSeraph","wards","Wards","FREEDOM FIGHTER DEVI PRASAD","15",0.7004,4.0393,0.539433,81.995992,26.951886,26
"tarabganj","Tarabganj","Uttar Pradesh","SBM/ramSeraph","wards","Wards","PURELILA","12",1.1947,6.2679,0.38214,81.968393,26.933592,33
"tarabganj","Tarabganj","Uttar Pradesh","SBM/ramSeraph","wards","Wards","RAMAPUR","7",1.1158,4.561,0.674037,81.992498,26.960357,20
"tarabganj","Tarabganj","Uttar Pradesh","SBM/ramSeraph","wards","Wards","MAHATMA GANDHI NAGAR","2",2.5082,10.5619,0.282548,81.973675,26.946686,55
"tarana","Tarana","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Sanjay Gandhi Ward","6",0.3894,3.2434,0.465126,76.04206,23.338036,154
"tarana","Tarana","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Dr. Ambedkar Ward","9",0.033,1.0831,0.353516,76.041658,23.330784,49
"tarana","Tarana","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Kabirdas Ward","2",1.9709,6.1264,0.659895,76.051473,23.351415,46
"tarana","Tarana","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Mo. Abdul Kalam Aajad Ward","4",0.3582,3.0792,0.474781,76.045157,23.341244,105
"tarana","Tarana","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Chandra Shekhar Aajad Ward","8",0.0424,1.0161,0.515772,76.042468,23.333695,79
"tarana","Tarana","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Sardar Patel Ward","10",5.3201,10.1758,0.64565,76.049123,23.317774,157
"tarana","Tarana","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Indra Gandhi Ward","12",0.342,3.3796,0.376262,76.034144,23.330499,83
"tarana","Tarana","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Subhash Chandra Ward","3",1.7654,5.5474,0.720868,76.054492,23.342033,82
"tarana","Tarana","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Bhagat Singh Ward","7",0.9593,5.4234,0.409844,76.054744,23.329356,100
"tarana","Tarana","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Pay Ratan Seth Ward","11",1.0612,4.4548,0.671947,76.034519,23.325434,79
"tarana","Tarana","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Dr. Rajendra Prasad Ward","13",0.8039,4.9776,0.407727,76.034338,23.335234,151
"tarana","Tarana","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Lal Bahadur Shastri Ward","14",0.5949,3.8513,0.504026,76.029872,23.340855,89
"tarana","Tarana","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Lokmanya Tilak Ward","15",0.5874,3.4796,0.609695,76.03409,23.344041,47
"tarana","Tarana","Madhya Pradesh","SBM/ramSeraph","wards","Wards","Mahatma Gandhi Ward","1",0.4251,2.8019,0.680464,76.039418,23.345122,59
"tarana","Tarana","Madhya Pradesh","SBM/ramSeraph","wards","Wards","P. Madan Mohan Malviya Ward","5",0.6068,3.9817,0.480984,76.051769,23.334109,85
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 3","3",0.1008,1.5649,0.517266,75.027767,28.670117,100
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 1","1",0.2684,2.1775,0.7113,75.023639,28.672877,85
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 2","2",0.4786,3.7007,0.439174,75.022549,28.66641,102
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 4","4",0.1152,1.8145,0.439763,75.030161,28.670651,175
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 6","6",0.8695,3.8837,0.724435,75.025967,28.661599,217
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 7","7",0.2129,2.9843,0.300384,75.030149,28.659822,119
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 9","9",1.134,5.6442,0.447316,75.035699,28.658472,194
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 11","11",0.0526,1.1759,0.478191,75.033566,28.670503,172
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 13","13",0.0147,0.6345,0.459129,75.034893,28.667398,170
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 5","5",0.0317,0.7822,0.650999,75.029584,28.66782,75
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 8","8",0.0319,0.9238,0.469768,75.031023,28.667649,121
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 10","10",0.1098,1.8139,0.419336,75.032409,28.667719,184
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 12","12",0.044,1.1023,0.455408,75.035468,28.66899,114
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 14","14",0.0335,0.8351,0.604256,75.035716,28.670625,97
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 19","19",0.1981,1.9298,0.668624,75.040675,28.670481,99
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 20","20",0.6378,3.7836,0.559878,75.045342,28.667642,164
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 16","16",0.6151,4.338,0.410774,75.043425,28.658185,151
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 15","15",0.1011,1.6132,0.488204,75.036835,28.66677,115
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 17","17",0.0138,0.5759,0.521189,75.038536,28.665035,53
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 18","18",1.8231,8.7238,0.301029,75.052712,28.659057,281
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 21","21",0.0556,0.96,0.75822,75.03821,28.672615,76
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 22","22",0.056,1.2624,0.441895,75.03573,28.671931,225
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 23","23",0.1383,1.5784,0.697311,75.041759,28.673488,101
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 28","28",0.1935,2.2812,0.467406,75.034737,28.675739,140
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 24","24",2.5123,7.9085,0.504778,75.062054,28.66314,354
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 26","26",0.2831,2.3897,0.622937,75.044097,28.678244,110
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 30","30",0.0529,1.1435,0.508764,75.031633,28.673169,127
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 31","31",0.4002,3.2344,0.480685,75.032123,28.67883,169
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 34","34",0.0683,1.3222,0.491145,75.029104,28.674107,126
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 35","35",0.1049,1.5505,0.548483,75.026962,28.674296,122
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 27","27",0.3385,2.8642,0.518549,75.039882,28.677967,192
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 29","29",0.2014,2.1396,0.552896,75.037565,28.679726,129
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 32","32",0.0312,0.803,0.60848,75.030242,28.675356,56
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 25","25",0.9785,4.2773,0.672066,75.051285,28.674339,153
"taranagar","Taranagar","Rajasthan","SBM/ramSeraph","wards","Wards","Ward 33","33",0.1711,2.1704,0.456403,75.027549,28.678493,142
"taraori","Taraori","Haryana","SBM/ramSeraph","wards","Wards","Ward 3","3",0.057,1.4086,0.361123,76.928129,29.801957,51
"taraori","Taraori","Haryana","SBM/ramSeraph","wards","Wards","Ward 5","5",0.0869,1.5161,0.475319,76.93013,29.80682,11
"taraori","Taraori","Haryana","SBM/ramSeraph","wards","Wards","Ward 11","11",0.0824,1.3291,0.586059,76.928121,29.798212,32
"taraori","Taraori","Haryana","SBM/ramSeraph","wards","Wards","Ward 6","6",0.1089,1.9865,0.346775,76.932851,29.80488,19
"taraori","Taraori","Haryana","SBM/ramSeraph","wards","Wards","Ward 15","15",0.3375,2.5895,0.632377,76.920536,29.799673,24
"taraori","Taraori","Haryana","SBM/ramSeraph","wards","Wards","Ward 2","2",0.1529,1.8374,0.568967,76.925959,29.803516,39
"taraori","Taraori","Haryana","SBM/ramSeraph","wards","Wards","Ward 12","12",0.0445,1.02,0.537891,76.927168,29.799981,27
"taraori","Taraori","Haryana","SBM/ramSeraph","wards","Wards","Ward 7","7",0.0691,1.3207,0.498077,76.93441,29.801926,11
"taraori","Taraori","Haryana","SBM/ramSeraph","wards","Wards","Ward 8","8",1.3149,6.609,0.378293,76.943029,29.79989,22
"taraori","Taraori","Haryana","SBM/ramSeraph","wards","Wards","Ward 9","9",0.6607,3.5373,0.663591,76.936542,29.794939,7
"taraori","Taraori","Haryana","SBM/ramSeraph","wards","Wards","Ward 14","14",0.0818,1.2844,0.623092,76.924838,29.799295,30
"taraori","Taraori","Haryana","SBM/ramSeraph","wards","Wards","Ward 4","4",0.23,2.2785,0.556712,76.931095,29.802265,51
"taraori","Taraori","Haryana","SBM/ramSeraph","wards","Wards","Ward 1","1",0.0987,1.714,0.42206,76.921663,29.80317,18
"taraori","Taraori","Haryana","SBM/ramSeraph","wards","Wards","Ward 10","10",0.4413,4.1226,0.326282,76.929585,29.795895,57
"taraori","Taraori","Haryana","SBM/ramSeraph","wards","Wards","Ward 13","13",0.4622,3.12,0.59661,76.921586,29.795017,37
"tarbha","Tarbha","Odisha","SBM/ramSeraph","wards","Wards","Ward 5","5",0.0218,0.6702,0.610492,83.675304,20.733997,18
"tarbha","Tarbha","Odisha","SBM/ramSeraph","wards","Wards","Ward 6","6",0.8301,4.7057,0.471104,83.678424,20.728511,112
"tarbha","Tarbha","Odisha","SBM/ramSeraph","wards","Wards","Ward 7","7",0.0523,0.9152,0.78429,83.676521,20.733233,22
"tarbha","Tarbha","Odisha","SBM/ramSeraph","wards","Wards","Ward 8","8",0.0198,0.6149,0.657454,83.677442,20.734845,27
"tarbha","Tarbha","Odisha","SBM/ramSeraph","wards","Wards","Ward 9","9",0.0264,0.8575,0.451678,83.678054,20.733462,18
"tarbha","Tarbha","Odisha","SBM/ramSeraph","wards","Wards","Ward 10","10",0.8017,4.1403,0.587671,83.68161,20.735746,143
"tarbha","Tarbha","Odisha","SBM/ramSeraph","wards","Wards","Ward 11","11",0.5151,5.0055,0.258361,83.669533,20.715097,128
"tarbha","Tarbha","Odisha","SBM/ramSeraph","wards","Wards","Ward 4","4",0.0344,0.9454,0.484206,83.674087,20.731418,28
"tarbha","Tarbha","Odisha","SBM/ramSeraph","wards","Wards","Ward 3","3",0.0095,0.8827,0.153536,83.674408,20.733454,26
"tarbha","Tarbha","Odisha","SBM/ramSeraph","wards","Wards","Ward 1","1",0.0693,1.61,0.335912,83.67526,20.735911,32
"tarbha","Tarbha","Odisha","SBM/ramSeraph","wards","Wards","Ward 2","2",0.0542,1.9836,0.173147,83.672302,20.72954,42
"tarbha","Tarbha","Odisha","SBM/ramSeraph","wards","Wards","Ward 12","12",3.0666,9.0214,0.473494,83.677456,20.716923,634
"tarikere","Tarikere","Karnataka","SBM/ramSeraph","wards","Wards","Banashankari Extension","21",0.4635,3.9867,0.366497,75.81796,13.696729,230
"tarikere","Tarikere","Karnataka","SBM/ramSeraph","wards","Wards","Kotecamp","1",1.6488,9.8257,0.214617,75.807572,13.717568,292
"tarikere","Tarikere","Karnataka","SBM/ramSeraph","wards","Wards","Haliyur Palegar Camp","2",4.3227,11.8861,0.384487,75.832581,13.709195,445
"tarikere","Tarikere","Karnataka","SBM/ramSeraph","wards","Wards","Machenahalli","3",1.651,7.2554,0.394126,75.800376,13.71299,219
"tarikere","Tarikere","Karnataka","SBM/ramSeraph","wards","Wards","Khaji Street Kumbar Street","17",0.0651,1.0734,0.710027,75.816836,13.703528,79
"tarikere","Tarikere","Karnataka","SBM/ramSeraph","wards","Wards","Indiranagara","5",0.1563,2.2228,0.397614,75.81644,13.709511,67
"tarikere","Tarikere","Karnataka","SBM/ramSeraph","wards","Wards","Vijayanagar Extension","13",3.268,9.3506,0.469683,75.836102,13.693744,450
"tarikere","Tarikere","Karnataka","SBM/ramSeraph","wards","Wards","Achar Street","11",0.2426,1.9989,0.762943,75.818508,13.706314,136
"tarikere","Tarikere","Karnataka","SBM/ramSeraph","wards","Wards","Tudipete","8",0.1473,1.8624,0.533736,75.808587,13.707498,76
"tarikere","Tarikere","Karnataka","SBM/ramSeraph","wards","Wards","Bapuji Colony","23",0.1494,2.0705,0.438091,75.814739,13.700624,126
"tarikere","Tarikere","Karnataka","SBM/ramSeraph","wards","Wards","Huralihatti","20",0.0533,0.9735,0.707153,75.814896,13.704823,56
"tarikere","Tarikere","Karnataka","SBM/ramSeraph","wards","Wards","Galihalli Extension","18",1.5182,6.9166,0.398786,75.824605,13.694319,434
